Indican	15	farmaco_quimico	D03.438.473.393,D03.633.100.473.393
Apoferritins	15	farmaco_quimico	D12.776.070.345,D12.776.157.427.249.290,D12.776.556.579.249.290
Sparrows	15	organismo	B01.050.150.900.248.620.750.700
Cysticercosis	15	enfermedad	C01.610.335.190.902.185,C03.335.190.902.185
Panniculitis	15	enfermedad	C17.300.710,C17.800.566
Corn Oil	15	farmaco_quimico	D10.212.302.380.370,D10.212.507.340,D10.627.700.240,D20.215.784.750.240,G07.203.300.375.400.250,J02.500.375.400.250
Hepatitis	15	enfermedad	C06.552.380
Dextran Sulfate	15	farmaco_quimico	D09.698.365.272.300
Genetic Pleiotropy	15	otro	G05.420.556,G05.695.550
Paraquat	15	farmaco_quimico	D03.383.725.762.621
Protein Structure, Quaternary	15	ruido	G02.111.570.790.709.550,G02.111.570.820.709.550
Methylene Blue	15	farmaco_quimico	D02.886.369.517,D03.494.741.517,D03.633.300.741.517,D03.633.300.783.517
Gerbillinae	15	organismo	B01.050.150.900.649.313.992.635.300,B01.050.150.900.649.865.635.300
Ventricular Dysfunction, Left	15	enfermedad	C14.280.945.900
North Sea	15	ruido	Z01.756.092.650
Chernobyl Nuclear Accident	15	ruido	K01.400.504.968.150,N06.850.135.848.500
Genomic Instability	15	enfermedad	C23.550.362,G05.365.590.335,G05.370
Oligospermia	15	enfermedad	C12.100.500.430.508,C12.100.750.700.508,C12.200.294.430.508,C12.294.365.700.508
Sex Ratio	15	ruido	G05.815,I01.240.800.815,N01.224.803.815,N06.850.505.400.850.815
Monte Carlo Method	15	ruido	E05.318.740.525,L01.906.394.422,L01.906.575.422,N05.715.360.750.540,N06.850.520.830.525
Antimetabolites	15	farmaco_quimico	D27.505.519.186,D27.888.569.042
Cyclin-Dependent Kinase 4	15	farmaco_quimico	D08.811.913.696.620.682.700.200.451,D08.811.913.696.620.682.700.646.500.875,D12.644.360.250.451,D12.776.167.200.451,D12.776.476.250.451,D12.776.476.563.646.500.875
Limb Salvage	15	procedimiento	E04.100.814.603,E04.555.400,E04.617.350,E04.680.350
Biomarkers, Pharmacological	15	farmaco_quimico	D23.101.137
Referral and Consultation	15	ruido	N04.452.758.849
Mycobacterium tuberculosis	15	organismo	B03.510.024.049.525.500.702,B03.510.024.962.500.702,B03.510.460.400.410.552.552.702
Dose Fractionation, Radiation	15	procedimiento	E02.815.639.200
Neural Tube Defects	15	enfermedad	C10.500.680,C16.131.666.680
Ubiquitin Thiolesterase	15	farmaco_quimico	D08.811.037.500,D08.811.277.352.897.850,D12.776.637.937,D12.776.705.937
Squamous Cell Carcinoma of Head and Neck	15	enfermedad	C04.557.470.200.400.565,C04.588.443.177
Magnetic Field Therapy	15	procedimiento	E02.621
Periostin	15	farmaco_quimico	D12.776.860.300.773
Electrodes	15	procedimiento	E07.305.250
Neoplasms, Second Primary	15	enfermedad	C04.692
Protective Agents	15	farmaco_quimico	D27.505.696.706,D27.720.799
Torsion Abnormality	15	enfermedad	C23.300.970
Oxygen Consumption	15	ruido	G03.680,G03.730
Culture Media, Conditioned	15	procedimiento	D27.720.470.305.250,E07.206.250
Salmonella typhimurium	15	organismo	B03.440.450.425.800.200.825,B03.660.250.150.710.160.760
Serratia Infections	15	enfermedad	C01.150.252.400.310.850,C01.252.400.310.850
Cerebral Infarction	15	enfermedad	C10.228.140.300.150.477.200,C10.228.140.300.775.200.200,C14.907.253.092.477.200,C14.907.253.855.200.200,C23.550.513.355.250.200,C23.550.717.489.250.200
Polyphenols	15	farmaco_quimico	D02.455.426.559.389.657.715,D03.438.150.266.450.260.777,D03.633.100.150.266.450.260.777
Receptors, Mineralocorticoid	15	farmaco_quimico	D12.776.260.698.750.530,D12.776.826.750.530,D12.776.930.669.750.530
Zinc Sulfate	15	farmaco_quimico	D01.875.800.800.850.950,D01.975.987
Radiation Hybrid Mapping	15	ruido	E05.393.183.620.405
Sleep Apnea Syndromes	15	enfermedad	C08.618.085.852,C10.886.425.800.750
Glycosylphosphatidylinositols	15	farmaco_quimico	D09.400.410.475,D10.390.475,D10.570.755.375.760.400.942.250
Empyema, Pleural	15	enfermedad	C01.539.739.484,C01.539.830.305.310,C01.748.265,C01.830.305.310,C08.528.240,C08.730.265,C23.550.470.756.305.250
HMGB1 Protein	15	farmaco_quimico	D12.644.276.087.371,D12.776.260.356.300,D12.776.467.087.500,D12.776.660.235.400.600.300,D12.776.664.235.400.600.300,D23.529.087.612
Sterols	15	farmaco_quimico	D04.210.500.247.808,D04.808.247.808,D10.570.938,D10.851
Low-Level Light Therapy	15	procedimiento	E02.594.540,E02.774.500
Calorimetry, Differential Scanning	15	ruido	E05.196.131.310,E05.196.370.310
Choline	15	farmaco_quimico	D02.033.100.291.211,D02.092.063.291.211,D02.092.877.883.333,D02.675.276.232
Bibliometrics	15	ruido	L01.178.682.099.325,L01.453.183.291,L01.462.500.682.099.325,L01.462.750.183.291
Protein Precursors	15	farmaco_quimico	D12.776.811
Cell Degranulation	15	fisiologia	G04.299.490.160,G04.468.160
Bone Regeneration	15	fisiologia	G11.427.213.140,G11.427.590.195.140,G16.100.856.150.150,G16.762.150.150
Noggin Protein	15	farmaco_quimico	D12.644.276.884,D12.776.467.875,D23.529.870
Semen	15	anatomia	A12.200.732
Cyclin-Dependent Kinase 6	15	farmaco_quimico	D08.811.913.696.620.682.700.200.515,D08.811.913.696.620.682.700.646.500.937,D12.644.360.250.515,D12.776.167.200.515,D12.776.476.250.515,D12.776.476.563.646.500.937
Cyclin D1	15	farmaco_quimico	D12.644.360.262.150.100,D12.776.167.218.150.100,D12.776.476.262.150.100,D12.776.624.664.700.100
Oleic Acid	15	farmaco_quimico	D10.251.355.325.600.525
Acupuncture Therapy	15	procedimiento	E02.190.044
Foreign-Body Migration	15	enfermedad	C26.392.500
Biological Science Disciplines	15	ruido	H01.158
Diffusion Tensor Imaging	15	procedimiento	E01.370.350.578.750,E01.370.350.825.500.150.500,E01.370.376.537.500,E05.629.750
Rodenticides	15	farmaco_quimico	D27.720.031.700.853,D27.720.723.853,D27.888.723.853
STAT3 Transcription Factor	15	farmaco_quimico	D12.644.360.024.342.300,D12.776.157.057.186.300,D12.776.476.024.421.300,D12.776.476.024.430.300,D12.776.930.840.300
Reference Books, Medical	15	ruido	L01.178.682.192.836.842,L01.462.500.682.192.836.842
Antigenic Variation	15	fisiologia	G05.365.073,G12.500.249
Immunoglobulin Variable Region	15	farmaco_quimico	D12.644.541.500.650.500,D12.776.124.486.485.680.650.500,D12.776.124.486.485.797,D12.776.124.790.651.680.650.500,D12.776.124.790.651.797,D12.776.377.715.548.680.650.500,D12.776.377.715.548.797,G02.111.570.060.425
Esters	15	farmaco_quimico	D02.241.400
Solutions	15	farmaco_quimico	D26.776
Glutarates	15	farmaco_quimico	D02.241.081.337.351
HMGA2 Protein	15	farmaco_quimico	D12.776.260.312.937,D12.776.660.235.400.500.600,D12.776.664.235.400.500.600
Electrolytes	15	farmaco_quimico	D01.248
Mercury Poisoning	15	enfermedad	C25.723.522.875,C25.723.647
Apolipoproteins	15	farmaco_quimico	D10.532.091,D12.776.070.400,D12.776.521.120
First Aid	15	procedimiento	E02.365.305
Lung Diseases, Parasitic	15	enfermedad	C01.610.582,C01.748.450,C03.582,C08.381.517,C08.730.450
NAD	15	farmaco_quimico	D03.438.759.646.138.694,D03.633.100.759.646.138.694,D08.211.589,D13.695.667.138.694,D13.695.827.068.694
Liver Diseases, Parasitic	15	enfermedad	C01.610.518,C03.518,C06.552.664
Sodium	15	farmaco_quimico	D01.268.549.750,D01.268.557.650,D01.552.528.850,D01.552.547.725
New York	15	ruido	Z01.107.567.875.075.437,Z01.107.567.875.350.530,Z01.107.567.875.500.530
Manganese	15	farmaco_quimico	D01.268.556.484,D01.268.956.374,D01.552.544.484
Mediastinal Diseases	15	enfermedad	C08.846.187
Spheroids, Cellular	15	anatomia	A11.251.800
Benzodiazepinones	15	farmaco_quimico	D03.438.079.080.070,D03.633.100.079.080.070
Dependovirus	15	organismo	B04.280.580.650.170,B04.909.204.671.650.170
Oceans and Seas	15	ruido	G01.311.625,G16.500.275.725.500.650,G16.500.275.810.650,Z01.756
Gyrovirus	15	organismo	B04.280.120.400,B04.909.204.120.400
Mobile Applications	15	ruido	L01.224.900.685
Spondylitis	15	enfermedad	C01.160.762,C01.539.160.762,C05.116.165.762,C05.116.900.853
Myelography	15	procedimiento	E01.370.350.578.937.505,E01.370.350.700.560.505,E01.370.376.537.750.505,E05.629.937.505
Wakefulness	15	fisiologia	F02.830.104.821,G11.561.035.738,G11.561.600.042.738
Signaling Lymphocytic Activation Molecule Family	15	farmaco_quimico	D09.400.430.890.736,D12.776.395.550.736,D12.776.543.550.746,D12.776.543.750.705.970,D23.050.301.264.035.915,D23.101.100.110.935
Calicivirus, Feline	15	organismo	B04.820.095.887.150,B04.820.578.298.887.150,B04.909.777.162.887.150
Urinary Retention	15	enfermedad	C12.050.351.968.934.880,C12.200.777.934.880,C12.777.934.880,C12.950.934.880,C13.351.968.934.880
Neoadjuvant Therapy	15	procedimiento	E02.186.450
Perioperative Care	15	procedimiento	E02.760.731,E04.604,N02.421.585.722
Tropism	15	fisiologia	G07.345.249.845,G07.700.320.249.845,G15.744.900,G15.920
Colitis, Ulcerative	15	enfermedad	C06.405.205.265.231,C06.405.205.731.249,C06.405.469.158.188.231,C06.405.469.432.249
Kidney Calculi	15	enfermedad	C12.050.351.968.419.600.500,C12.050.351.968.967.249.500,C12.050.351.968.967.500.503,C12.200.777.419.600.500,C12.200.777.967.249.500,C12.200.777.967.500.503,C12.777.419.600.500,C12.777.967.249.500,C12.777.967.500.503,C12.950.419.600.500,C12.950.967.249.500,C12.950.967.500.503,C13.351.968.419.600.500,C13.351.968.967.249.500,C13.351.968.967.500.503,C23.300.175.850.550
Serratia marcescens	15	organismo	B03.440.450.425.814.664,B03.660.250.150.720.500
Protective Factors	15	ruido	E05.318.740.600.800.582,N05.715.350.200.675,N05.715.360.750.625.700.570,N06.850.490.625.625,N06.850.520.830.600.800.582
Sympatry	15	otro	G05.910
Nutrition Assessment	15	ruido	E05.318.308.585,N05.715.360.300.560,N06.850.505.557,N06.850.520.308.585
Neuropathology	15	ruido	H01.158.610.184,H02.403.600.250,H02.403.650.375
Sulfonylurea Compounds	15	farmaco_quimico	D02.065.950.828,D02.886.590.795,D02.948.828
Zea mays	15	organismo	B01.650.940.800.575.100.822.966,B01.650.940.800.575.912.250.822.966,B01.875.800.575.912.250.822.966,J02.500.200.909,J02.500.300.100.977
Mycoplasma gallisepticum	15	organismo	B03.440.860.580.553.553.345
Lactation	15	fisiologia	G08.686.523,G08.686.702.500,G08.686.785.420
Deltacoronavirus	15	organismo	B04.820.578.500.540.150.257
Motor Activity	15	fisiologia	F01.145.632,G11.427.410.698,G11.427.590.530.698
Community Health Centers	15	ruido	N02.278.035.128
Recovery of Function	14	otro	G16.757
Gain of Function Mutation	14	otro	G05.365.590.288
GPI-Linked Proteins	14	farmaco_quimico	D09.400.430.890.448,D12.776.395.550.448,D12.776.543.484.500,D12.776.543.550.418
Gene Rearrangement, B-Lymphocyte	14	fisiologia	G05.344.401,G05.355.330.401,G12.425.742.500,G12.500.274,G12.500.349.500
Glycopeptides	14	farmaco_quimico	D09.400.420,D12.644.233
Genes, BRCA2	14	otro	G05.360.340.024.340.375.249.105,G05.360.340.024.340.415.400.105
Administration, Sublingual	14	procedimiento	E02.319.267.100.878
Diagnostic Equipment	14	procedimiento	E07.230
Mesothelioma	14	enfermedad	C04.557.470.035.510,C04.557.470.660.510
Brain Injuries, Traumatic	14	enfermedad	C10.228.140.199.444,C10.900.300.087.235,C26.915.300.200.194
Hashimoto Disease	14	enfermedad	C19.874.871.102.500,C20.111.809.500
Estrous Cycle	14	fisiologia	G08.686.195
Adrenergic beta-2 Receptor Agonists	14	farmaco_quimico	D27.505.519.625.050.100.200.200,D27.505.696.577.050.100.200.200
Cell Nucleus Size	14	fisiologia	G04.670.160
Confidence Intervals	14	ruido	E05.318.740.275,N05.715.360.750.220,N06.850.520.830.275
Ankle Joint	14	anatomia	A02.835.583.378.062
Anemia, Megaloblastic	14	enfermedad	C15.378.050.252.196,C15.378.071.252.196
Pulmonary Embolism	14	enfermedad	C08.381.746,C14.907.355.350.700
Latent Class Analysis	14	ruido	E05.318.740.250.338,G17.035.625,L01.224.050.687,N05.715.360.750.200.375,N06.850.520.830.250.338
Arthroplasty, Replacement	14	procedimiento	E04.555.110.110,E04.617.101.110,E04.650.110,E04.680.101.110
Pattern Recognition, Automated	14	ruido	L01.399.750,L01.725
Caspase 3	14	farmaco_quimico	D08.811.277.656.262.500.126.350.300,D08.811.277.656.300.200.126.350.300,D12.644.360.075.405.350.300,D12.776.476.075.405.350.300
Cost Savings	14	ruido	N03.219.151.160.200
RNA, Small Nucleolar	14	farmaco_quimico	D13.444.735.628.818.800,D13.444.735.790.552.937.800
Gene Duplication	14	otro	G05.355.600.320,G05.365.590.320,G05.558.320
Rana catesbeiana	14	organismo	B01.050.150.900.090.180.708.180
Heartwater Disease	14	enfermedad	C01.150.252.400.054.750.500,C01.150.252.400.285.500,C01.252.400.054.160.400,C01.252.400.825.300,C01.920.930.300.500,C22.434
Palmitic Acids	14	farmaco_quimico	D10.251.694
Point Mutation	14	otro	G05.365.590.675
Night Blindness	14	enfermedad	C11.966.671
Theilovirus	14	organismo	B04.820.565.170.800,B04.820.578.688.005.002.002,B04.820.578.750.170.800,B04.909.777.618.170.800
Plasmacytoma	14	enfermedad	C04.557.595.600,C20.683.515.880
Arthroplasty, Replacement, Ankle	14	procedimiento	E04.555.110.110.010,E04.617.101.110.010,E04.650.110.010,E04.680.101.110.010
Ectromelia	14	enfermedad	C05.660.585.350,C16.131.621.585.350
Terbutaline	14	farmaco_quimico	D02.033.100.291.905,D02.092.063.291.905
Nicaragua	14	ruido	Z01.107.169.690
Delivery of Health Care, Integrated	14	ruido	N04.590.374.142,N05.300.262
SOX9 Transcription Factor	14	farmaco_quimico	D12.776.260.719.500.500,D12.776.660.235.400.750.500.500,D12.776.664.235.400.750.500.500,D12.776.930.823.500.500
Matrix Metalloproteinase 3	14	farmaco_quimico	D08.811.277.656.300.480.525.700.200,D08.811.277.656.675.374.525.700.200,D12.644.276.848.200,D12.776.467.836.200
Dilatation	14	ruido	E05.284
Hematoma	14	enfermedad	C23.550.414.838
Leukopenia	14	enfermedad	C15.378.243.750,C15.378.553.546
Otitis	14	enfermedad	C09.218.705
Prostate-Specific Antigen	14	farmaco_quimico	D08.811.277.656.300.760.442.750,D08.811.277.656.959.350.442.750,D12.776.866.249.500,D12.776.869.250.249.500,D23.050.285.625,D23.101.140.625,D23.101.840.625
Ear Diseases	14	enfermedad	C09.218
Finite Element Analysis	14	ruido	E05.355
Symptom Assessment	14	procedimiento	E01.370.872
Electroporation	14	ruido	E05.200.500.454,E05.242.448,E05.301.500
Azathioprine	14	farmaco_quimico	D02.886.759.111,D03.438.759.534.090,D03.633.100.759.534.090,D03.633.100.759.570.090,D13.570.900.111
Dermatitis, Allergic Contact	14	enfermedad	C17.800.174.255.100,C17.800.815.255.100,C20.543.418.150
Radiography, Abdominal	14	procedimiento	E01.370.350.700.715
Encephalomyelitis, Acute Disseminated	14	enfermedad	C10.114.375.225,C10.228.140.695.562.225,C10.314.350.225,C20.111.258.250.350,C23.550.291.500.829.188
Knee Joint	14	anatomia	A02.835.583.475
Pseudomonas Phages	14	organismo	B04.123.660
Kruppel-Like Factor 4	14	farmaco_quimico	D12.776.260.522.532,D12.776.930.375.532
Breast	14	anatomia	A01.236
Luminescent Measurements	14	ruido	E05.196.712.516
Receptors, Fc	14	farmaco_quimico	D12.776.543.750.705.871
Receptors, Cholinergic	14	farmaco_quimico	D12.776.543.750.720.360
Chemokine CXCL1	14	farmaco_quimico	D12.644.276.374.200.120.050,D12.776.467.374.200.120.050,D12.776.624.664.700.049,D23.125.300.120.050,D23.469.200.120.050,D23.529.374.200.120.050
Dermoid Cyst	14	enfermedad	C04.182.201,C04.557.465.910.250
Macrocyclic Compounds	14	farmaco_quimico	D04.345
GABA-A Receptor Agonists	14	farmaco_quimico	D27.505.519.625.240.200.500,D27.505.696.577.240.200.500
Pacific Islands	14	ruido	Z01.639.760,Z01.678.100.873,Z01.678.101
Serotonin	14	farmaco_quimico	D02.092.211.215.801.852,D03.438.473.914.814,D03.633.100.473.914.814,D23.469.050.650
Endothelium, Vascular	14	anatomia	A07.015.700.500,A07.231.330,A07.231.700.500,A10.272.491.355
Enterovirus	14	organismo	B04.820.565.284,B04.820.578.688.005.004,B04.820.578.750.284,B04.909.777.618.284
Geese	14	organismo	B01.050.150.900.248.050.350,B01.050.150.900.248.617.492,B01.050.150.900.248.690.492
Gastric Emptying	14	fisiologia	G10.261.326.310.400,G10.261.360.400
Kosovo	14	ruido	Z01.542.248.506
Glutamate-Ammonia Ligase	14	farmaco_quimico	D08.811.464.259.200.600
Bhutan	14	ruido	Z01.252.245.162,Z01.252.245.782.750
Immunodiffusion	14	procedimiento	E01.370.225.812.735.645.350,E05.200.812.735.645.350,E05.478.594.760.645.350,E05.478.605.492.350
Immunosorbents	14	farmaco_quimico	D27.720.877.501
Thyroiditis, Autoimmune	14	enfermedad	C19.874.871.102,C20.111.809
Louisiana	14	ruido	Z01.107.567.875.750.480
bcl-X Protein	14	farmaco_quimico	D12.644.360.075.718.937,D12.776.476.075.718.875
Dermis	14	anatomia	A17.815.180
Alveolata	14	organismo	B01.043
Gene Rearrangement, T-Lymphocyte	14	fisiologia	G05.344.801,G05.355.330.801,G12.425.742.530,G12.500.287,G12.500.349.530
Azores	14	ruido	Z01.639.040.218
Skull Neoplasms	14	enfermedad	C04.588.149.721,C05.116.231.754
Carcinoembryonic Antigen	14	farmaco_quimico	D09.400.430.890.200.210,D12.776.395.550.200.210,D12.776.543.550.200.210,D23.050.285.329,D23.050.301.350.210,D23.101.140.300,D23.101.840.300
Poisson Distribution	14	ruido	E05.318.740.994.750,G17.820.750,N05.715.360.750.750.620,N06.850.520.830.994.750
X Chromosome	14	anatomia	A11.284.187.865.982,G05.360.162.865.982
Multiple Organ Failure	14	enfermedad	C23.550.835.525
Thiosemicarbazones	14	farmaco_quimico	D02.845.746.703,D02.886.803
Prosthesis Design	14	procedimiento	E05.320.550,E07.695.680
Thrombospondins	14	farmaco_quimico	D09.400.430.890.895,D12.776.395.550.895,D12.776.543.550.895
Device Removal	14	procedimiento	E04.199
Myocardial Infarction	14	enfermedad	C14.280.647.500,C14.907.585.500,C23.550.513.355.750,C23.550.717.489.750
Southeastern United States	14	ruido	Z01.107.567.875.750
Occupational Diseases	14	enfermedad	C24
Rhodotorula	14	organismo	B01.300.381.750,B01.300.930.650
Lithuania	14	ruido	Z01.542.248.136.580,Z01.586.950.140.580
Betacoronavirus	14	organismo	B04.820.504.540.150.113,B04.820.578.500.540.150.113
Rosmarinus	14	organismo	B01.650.940.800.575.100.575.757,B01.650.940.800.575.100.583.520.757,B01.650.940.800.575.912.250.583.520.757,B01.875.800.575.912.250.583.520.757
Mastic Resin	14	farmaco_quimico	D20.215.721.500.626
Hemoglobins	14	farmaco_quimico	D12.776.124.400,D12.776.422.316.762
Enterovirus Infections	14	enfermedad	C01.925.782.687.359,C02.782.687.359
Skin Pigmentation	14	procedimiento	E01.370.600.115.450.500,E01.370.600.620.750,G07.100.175.500,G13.750.829.833,G13.750.837,G16.690.890
Cellular Reprogramming	14	fisiologia	G04.152.262,G04.299.151.262,G05.135,G05.355.114
Brain Stem Neoplasms	14	enfermedad	C04.588.614.250.195.411.100,C10.228.140.211.500.100,C10.551.240.250.400.200
MCF-7 Cells	14	anatomia	A11.251.210.190.630
Hunting	14	ruido	I03.400,I03.450.642.637
Myeloid Cell Leukemia Sequence 1 Protein	14	farmaco_quimico	D12.644.360.075.718.984,D12.776.476.075.718.968,D12.776.624.664.700.169.500
Finasteride	14	farmaco_quimico	D04.210.500.054.079.500,D04.210.500.925.100.250,D04.808.054.079.500,D04.808.925.100.250
Immunity, Maternally-Acquired	14	fisiologia	G12.450.570
Esophageal Achalasia	14	enfermedad	C06.405.117.119.500.432
Immunoconjugates	14	farmaco_quimico	D12.776.124.486.485.114.580,D12.776.124.790.651.114.580,D12.776.377.715.548.114.580,D27.505.696.477.266,D27.888.569.257
Perioperative Period	14	procedimiento	E04.614,N02.421.585.753
Glioblastoma	14	enfermedad	C04.557.465.625.600.380.080.335,C04.557.470.670.380.080.335,C04.557.580.625.600.380.080.335
Disorders of Sex Development	14	enfermedad	C12.050.351.875.253,C12.200.706.316,C12.706.316,C12.800.316,C13.351.875.253,C16.131.939.316,C19.391.119,F03.800.399
Eutheria	14	organismo	B01.050.150.900.649.313
Encephalitis, Viral	14	enfermedad	C01.207.245.340,C01.207.399.750,C01.925.182.525,C02.182.500.300,C02.182.525,C02.290,C10.228.140.430.520.750,C10.228.228.210.150.300,C10.228.228.245.340,C10.228.228.399.750,C10.586.250.520.750
Acanthocephala	14	organismo	B01.050.500.500.132
Developmental Disabilities	14	enfermedad	F03.550.362,F03.625.421
Hypocalcemia	14	enfermedad	C18.452.174.509,C18.452.950.509
Hernia	14	enfermedad	C23.300.707
Heat Stroke	14	enfermedad	C26.522.500
Anterior Chamber	14	anatomia	A09.371.060.067
Osmotic Fragility	14	procedimiento	E01.370.225.625.550,E05.200.625.550,G09.188.640
Membranes, Artificial	14	farmaco_quimico	D25.479,J01.637.051.479,J01.637.087.500
Imipenem	14	farmaco_quimico	D02.065.589.099.124.300.500,D03.633.100.300.124.300.500,D04.075.080.875.099.221.124.300.500
Spironolactone	14	farmaco_quimico	D02.540.679,D04.210.500.745.745.855,D04.808.745.745.855
Mycoses	14	enfermedad	C01.150.703,C01.703
Atrial Function, Left	14	fisiologia	G09.330.040.100,G09.330.190.075.100
Simuliidae	14	organismo	B01.050.500.131.617.289.800,B01.050.500.131.617.720.500.500.750.712.500.937
Immune Complex Diseases	14	enfermedad	C20.543.520
Health Services, Indigenous	14	ruido	N02.421.330
Phenylalanine	14	farmaco_quimico	D12.125.072.050.685,D12.125.142.666
Spiroplasma	13	organismo	B03.440.860.300.750.625
Optic Disk	13	anatomia	A08.800.800.120.680.660,A09.371.729.690
Hematology	13	ruido	H02.403.429.445
Saint Kitts and Nevis	13	ruido	Z01.107.084.900.787,Z01.639.880.787
Spectrometry, Mass, Electrospray Ionization	13	ruido	E05.196.566.600
Haplorhini	13	organismo	B01.050.150.900.649.313.988.400,B01.050.150.900.649.801.400
beta-Defensins	13	farmaco_quimico	D12.644.050.200.075,D12.644.066.500.200.075,D12.644.276.087.054,D12.776.467.087.188,D12.776.543.695.054.200.075,D23.529.087.233
N-Glycosyl Hydrolases	13	farmaco_quimico	D08.811.277.450.430
Tumor Escape	13	fisiologia	G12.425.905,G12.900
Receptors, Estrogen	13	farmaco_quimico	D12.776.260.698.750.350,D12.776.826.750.350,D12.776.930.669.750.350,D12.776.930.778.350
Polyps	13	enfermedad	C23.300.825
Gastropexy	13	procedimiento	E04.210.471
Endothelin-2	13	farmaco_quimico	D12.644.276.400.235,D12.776.467.400.235,D23.529.400.235
Respiratory Distress Syndrome	13	enfermedad	C08.381.840,C08.618.840
Databases, Nucleic Acid	13	ruido	L01.313.500.750.300.188.400.300.500,L01.313.500.750.300.188.400.325.630,L01.470.750.750.300.500,L01.470.750.750.325.630,L01.700.508.300.188.400.300.500,L01.700.508.300.188.400.325.630
Macrophage Activation	13	fisiologia	G12.287.500,G12.425.270.500
Microphthalmos	13	enfermedad	C11.250.566,C16.131.384.666
Adaptor Protein Complex alpha Subunits	13	farmaco_quimico	D12.776.543.990.150.500.100
Virtual Reality	13	ruido	L01.224.160.875,L01.296.555
raf Kinases	13	farmaco_quimico	D08.811.913.696.620.682.700.559.842,D12.644.360.400.842,D12.776.476.400.842,D12.776.476.563.554.842,D12.776.624.664.700.204
Alum Compounds	13	farmaco_quimico	D01.056.025,D01.875.800.800.850.025
Moldova	13	ruido	Z01.542.248.540,Z01.542.931.540,Z01.586.200.540,Z01.586.950.540
Mycobacteriaceae	13	organismo	B03.510.024.049.525,B03.510.024.962,B03.510.460.400.410.552
Vaccinology	13	ruido	H02.403.894
Uveomeningoencephalitic Syndrome	13	enfermedad	C10.114.843,C10.228.228.553.900,C11.941.879.980,C20.111.258.925
Public Policy	13	ruido	I01.655.500.608,I01.880.604.825.608,N03.623.500.608
Proto-Oncogene Proteins c-mdm2	13	farmaco_quimico	D08.811.464.938.750.562,D12.776.624.664.700.185,D12.776.660.764
Meningocele	13	enfermedad	C10.500.680.598,C16.131.666.680.598,C23.300.707.968
Surgical Mesh	13	procedimiento	E07.858.708
Loneliness	13	ruido	F01.470.713,I01.880.853.748.435
Choroid	13	anatomia	A09.371.894.223
CD8 Antigens	13	farmaco_quimico	D23.050.301.264.894.108,D23.101.100.894.108
Hip Dislocation, Congenital	13	enfermedad	C05.660.297.500,C05.660.449,C16.131.621.297.500,C16.131.621.449
Campylobacter upsaliensis	13	organismo	B03.440.180.800,B03.660.150.100.850,B03.660.150.235.250.500.850
Foot Deformities, Congenital	13	enfermedad	C05.330.495,C05.660.585.512.380,C16.131.621.585.380,C16.131.621.585.512.500
Antiemetics	13	farmaco_quimico	D27.505.696.663.050.030,D27.505.954.427.095,D27.505.954.483.200
Hypertelorism	13	enfermedad	C05.116.099.370.231.480,C05.660.207.231.480,C16.131.621.207.231.480
Ice	13	farmaco_quimico	D01.045.250.875.400,D01.248.497.158.459.650.400,D01.455.900.400,D01.650.550.925.400,G16.500.275.410,G16.500.750.775.342,N06.230.291
Healthy Volunteers	13	ruido	M01.774.500,M01.955.236
Jordan	13	ruido	Z01.252.245.500.400,Z01.586.500.400
Parakeratosis	13	enfermedad	C17.800.428.736
Endocytosis	13	fisiologia	G04.299.482,G04.417
Respiratory Mucosa	13	anatomia	A04.760,A10.615.550.760
Stethoscopes	13	procedimiento	E07.230.750
Administration, Inhalation	13	procedimiento	E02.319.267.050
Gingipain Cysteine Endopeptidases	13	farmaco_quimico	D08.811.277.656.262.500.468
Retroperitoneal Space	13	anatomia	A01.923.047.025.750
Deoxyadenosines	13	farmaco_quimico	D03.438.759.590.138.325,D03.633.100.759.590.138.325,D13.570.230.229,D13.570.583.138.325
MAP Kinase Kinase Kinases	13	farmaco_quimico	D08.811.913.696.620.682.700.559,D12.644.360.400,D12.776.476.400,D12.776.476.563.554
Hepatitis, Animal	13	enfermedad	C01.436,C06.552.380.315,C22.467
IgA Deficiency	13	enfermedad	C15.378.147.333.500,C20.673.430.500
Diagnostic Techniques and Procedures	13	procedimiento	E01.370
GTP-Binding Protein alpha Subunit, Gi2	13	farmaco_quimico	D08.811.277.040.330.300.200.100.200.500,D12.644.360.360.100.200.500,D12.644.360.375.100.200.500,D12.776.157.325.332.100.200.500,D12.776.476.338.200.100.200.500,D12.776.476.375.100.200.500,D12.776.543.325.100.200.500
Staphylococcal Vaccines	13	farmaco_quimico	D20.215.894.135.744
Cetacea	13	organismo	B01.050.150.900.649.189,B01.050.150.900.649.313.875
Interleukin-1	13	farmaco_quimico	D12.644.276.374.465.010,D12.644.276.374.465.501,D12.644.276.374.500.400,D12.776.467.374.465.010,D12.776.467.374.465.501,D12.776.467.374.500.400,D23.529.374.465.131,D23.529.374.465.501,D23.529.374.500.400
Bass	13	organismo	B01.050.150.900.493.602.105
Proton Magnetic Resonance Spectroscopy	13	ruido	E05.196.867.519.775
Wetlands	13	ruido	G16.500.275.157.812,N06.230.124.625
Antigens, Differentiation, T-Lymphocyte	13	farmaco_quimico	D23.050.301.264.894,D23.101.100.894
Eugenol	13	farmaco_quimico	D02.241.223.200.054.500,D02.455.326.271.122.180.500,D02.455.426.559.389.012.250
